state,st_id,name,leaid,method,ccd_st_leaid,ccd_name,ccd_sy_end,author_check
TX,013901,BEEVILLE ISD,4809720,st_leaid,013901,BEEVILLE ISD,2024,
TX,013902,PAWNEE ISD,4834410,st_leaid,013902,PAWNEE ISD,2024,
TX,013903,PETTUS ISD,4834770,st_leaid,013903,PETTUS ISD,2024,
TX,013905,SKIDMORE-TYNAN ISD,4840410,st_leaid,013905,SKIDMORE-TYNAN ISD,2024,
TX,014801,RICHARD MILBURN ALTER HIGH SCHOOL - KILLEEN,4800075,st_leaid,014801,RICHARD MILBURN ALTER HIGH SCHOOL (KILLEEN),2024,
TX,014803,PRIORITY CHARTER SCHOOLS,4800076,st_leaid,014803,PRIORITY CHARTER SCHOOLS,2024,
TX,014804,ORENDA CHARTER SCHOOL,4800235,st_leaid,014804,ORENDA CHARTER SCHOOL,2024,
TX,014901,ACADEMY ISD,4807470,st_leaid,014901,ACADEMY ISD,2024,
TX,014902,BARTLETT ISD,4809540,st_leaid,014902,BARTLETT ISD,2024,
TX,014903,BELTON ISD,4809860,st_leaid,014903,BELTON ISD,2024,
TX,014905,HOLLAND ISD,4823370,st_leaid,014905,HOLLAND ISD,2024,
TX,014906,KILLEEN ISD,4825660,st_leaid,014906,KILLEEN ISD,2024,
TX,014907,ROGERS ISD,4837710,st_leaid,014907,ROGERS ISD,2024,
TX,014908,SALADO ISD,4838580,st_leaid,014908,SALADO ISD,2024,
TX,014909,TEMPLE ISD,4842330,st_leaid,014909,TEMPLE ISD,2024,
TX,014910,TROY ISD,4843260,st_leaid,014910,TROY ISD,2024,
TX,015801,POR VIDA ACADEMY,4800004,st_leaid,015801,POR VIDA ACADEMY,2024,
TX,015802,GEORGE GERVIN ACADEMY,4800014,st_leaid,015802,GEORGE GERVIN ACADEMY,2024,
TX,015805,NEW FRONTIERS PUBLIC SCHOOLS INC,4800061,st_leaid,015805,NEW FRONTIERS PUBLIC SCHOOLS INC,2024,
TX,015806,LEGACY TRADITIONAL SCHOOLS - TEXAS,4800062,st_leaid,015806,LEGACY TRADITIONAL SCHOOLS - TEXAS,2024,
TX,015807,SOUTHWEST PREPARATORY SCHOOL,4800063,st_leaid,015807,SOUTHWEST PREPARATORY SCHOOL,2024,
TX,015808,INSPIRE ACADEMIES,4800053,st_leaid,015808,INSPIRE ACADEMIES,2024,
TX,015809,BEXAR COUNTY ACADEMY,4800077,st_leaid,015809,BEXAR COUNTY ACADEMY,2024,
TX,015814,POSITIVE SOLUTIONS CHARTER SCHOOL,4800059,st_leaid,015814,POSITIVE SOLUTIONS CHARTER SCHOOL,2024,
TX,015815,HERITAGE ACADEMY,4800080,st_leaid,015815,HERITAGE ACADEMY,2024,
TX,015822,JUBILEE ACADEMIES,4800179,st_leaid,015822,JUBILEE ACADEMIES,2024,
TX,015825,LIGHTHOUSE PUBLIC SCHOOLS,4800246,st_leaid,015825,LIGHTHOUSE PUBLIC SCHOOLS,2024,
TX,015827,SCHOOL OF SCIENCE AND TECHNOLOGY,4800258,st_leaid,015827,SCHOOL OF SCIENCE AND TECHNOLOGY,2024,
TX,015828,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,4800266,st_leaid,015828,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,2024,
TX,015830,BROOKS ACADEMIES OF TEXAS,4800268,st_leaid,015830,SOMERSET ACADEMIES OF TEXAS,2024,
TX,015831,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,4801400,st_leaid,015831,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,2024,
TX,015833,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,4801412,st_leaid,015833,HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN,2024,
TX,015834,BASIS TEXAS,4801438,st_leaid,015834,BASIS TEXAS,2024,
TX,015835,GREAT HEARTS TEXAS,4801441,st_leaid,015835,GREAT HEARTS TEXAS,2024,
TX,015836,ELEANOR KOLITZ HEBREW LANGUAGE ACADEMY,4801435,st_leaid,015836,ELEANOR KOLITZ HEBREW LANGUAGE ACADEMY,2024,
TX,015838,COMPASS ROSE PUBLIC SCHOOLS,4801457,st_leaid,015838,COMPASS ROSE PUBLIC SCHOOLS,2024,
TX,015839,PROMESA ACADEMY CHARTER SCHOOL,4801467,st_leaid,015839,PROMESA ACADEMY CHARTER SCHOOL,2024,
TX,015840,SAN ANTONIO PREPARATORY SCHOOLS,4801472,st_leaid,015840,SAN ANTONIO PREPARATORY SCHOOLS,2024,
TX,015841,THE GATHERING PLACE,4801471,st_leaid,015841,THE GATHERING PLACE,2024,
TX,015842,ROYAL PUBLIC SCHOOLS,4801477,st_leaid,015842,ROYAL PUBLIC SCHOOLS,2024,
TX,015843,PRELUDE PREPARATORY CHARTER SCHOOL,4801476,st_leaid,015843,PRELUDE PREPARATORY CHARTER SCHOOL,2024,
TX,015844,ESSENCE PREPARATORY CHARTER SCHOOL,4801479,st_leaid,015844,ESSENCE PREPARATORY CHARTER SCHOOL,2024,
TX,015845,CELEBRATE DYSLEXIA SCHOOLS,4899132,st_leaid,015845,CELEBRATE DYSLEXIA SCHOOLS,2024,
TX,015901,ALAMO HEIGHTS ISD,4807590,st_leaid,015901,ALAMO HEIGHTS ISD,2024,
TX,015904,HARLANDALE ISD,4822470,st_leaid,015904,HARLANDALE ISD,2024,
TX,015905,EDGEWOOD ISD,4818150,st_leaid,015905,EDGEWOOD ISD,2024,
TX,015906,RANDOLPH FIELD ISD,4836450,st_leaid,015906,RANDOLPH FIELD ISD,2024,
TX,015907,SAN ANTONIO ISD,4838730,st_leaid,015907,SAN ANTONIO ISD,2024,
TX,015908,SOUTH SAN ANTONIO ISD,4840680,st_leaid,015908,SOUTH SAN ANTONIO ISD,2024,
TX,015909,SOMERSET ISD,4840740,st_leaid,015909,SOMERSET ISD,2024,
TX,015910,NORTH EAST ISD,4832940,st_leaid,015910,NORTH EAST ISD,2024,
TX,015911,EAST CENTRAL ISD,4817850,st_leaid,015911,EAST CENTRAL ISD,2024,
TX,015912,SOUTHWEST ISD,4840950,st_leaid,015912,SOUTHWEST ISD,2024,
TX,015913,LACKLAND ISD,4826370,st_leaid,015913,LACKLAND ISD,2024,
TX,015914,FT SAM HOUSTON ISD,4820160,st_leaid,015914,FT SAM HOUSTON ISD,2024,
TX,015915,NORTHSIDE ISD,4833120,st_leaid,015915,NORTHSIDE ISD,2024,
TX,015916,JUDSON ISD,4824990,st_leaid,015916,JUDSON ISD,2024,
TX,015917,SOUTHSIDE ISD,4840920,st_leaid,015917,SOUTHSIDE ISD,2024,
TX,016901,JOHNSON CITY ISD,4824840,st_leaid,016901,JOHNSON CITY ISD,2024,
TX,016902,BLANCO ISD,4810320,st_leaid,016902,BLANCO ISD,2024,
TX,017901,BORDEN COUNTY ISD,4810860,st_leaid,017901,BORDEN COUNTY ISD,2024,
TX,018901,CLIFTON ISD,4814400,st_leaid,018901,CLIFTON ISD,2024,
TX,018902,MERIDIAN ISD,4830300,st_leaid,018902,MERIDIAN ISD,2024,
TX,018903,MORGAN ISD,4831380,st_leaid,018903,MORGAN ISD,2024,
TX,018904,VALLEY MILLS ISD,4843760,st_leaid,018904,VALLEY MILLS ISD,2024,
TX,018905,WALNUT SPRINGS ISD,4844520,st_leaid,018905,WALNUT SPRINGS ISD,2024,
TX,018906,IREDELL ISD,4824360,st_leaid,018906,IREDELL ISD,2024,
TX,018907,KOPPERL ISD,4825890,st_leaid,018907,KOPPERL ISD,2024,
TX,018908,CRANFILLS GAP ISD,4815570,st_leaid,018908,CRANFILLS GAP ISD,2024,
TX,019901,DEKALB ISD,4816570,st_leaid,019901,DEKALB ISD,2024,
TX,019902,HOOKS ISD,4823490,st_leaid,019902,HOOKS ISD,2024,
TX,019903,MAUD ISD,4829460,st_leaid,019903,MAUD ISD,2024,
TX,019905,NEW BOSTON ISD,4832340,st_leaid,019905,NEW BOSTON ISD,2024,
TX,019906,REDWATER ISD,4836750,st_leaid,019906,REDWATER ISD,2024,
TX,019907,TEXARKANA ISD,4842480,st_leaid,019907,TEXARKANA ISD,2024,
TX,019908,LIBERTY-EYLAU ISD,4827390,st_leaid,019908,LIBERTY-EYLAU ISD,2024,
TX,019909,SIMMS ISD,4840320,st_leaid,019909,SIMMS ISD,2024,
TX,019910,MALTA ISD,4828830,st_leaid,019910,MALTA ISD,2024,
TX,019911,RED LICK ISD,4836630,st_leaid,019911,RED LICK ISD,2024,
TX,019912,PLEASANT GROVE ISD,4835130,st_leaid,019912,PLEASANT GROVE ISD,2024,
TX,019913,HUBBARD ISD,4823700,st_leaid,019913,HUBBARD ISD,2024,
TX,019914,LEARY ISD,4827060,st_leaid,019914,LEARY ISD,2024,
TX,020901,ALVIN ISD,4808090,st_leaid,020901,ALVIN ISD,2024,
TX,020902,ANGLETON ISD,4808310,st_leaid,020902,ANGLETON ISD,2024,
TX,020904,DANBURY ISD,4816290,st_leaid,020904,DANBURY ISD,2024,
TX,020905,BRAZOSPORT ISD,4811190,st_leaid,020905,BRAZOSPORT ISD,2024,
TX,020906,SWEENY ISD,4841970,st_leaid,020906,SWEENY ISD,2024,
TX,020907,COLUMBIA-BRAZORIA ISD,4814670,st_leaid,020907,COLUMBIA-BRAZORIA ISD,2024,
TX,020908,PEARLAND ISD,4834440,st_leaid,020908,PEARLAND ISD,2024,
TX,020910,DAMON ISD,4816260,st_leaid,020910,DAMON ISD,2024,
TX,021803,BRAZOS SCHOOL FOR INQUIRY & CREATIVITY,4800086,st_leaid,021803,BRAZOS SCHOOL FOR INQUIRY & CREATIVITY,2024,
TX,021805,ARROW ACADEMY,4801416,st_leaid,021805,ARROW ACADEMY,2024,
TX,021901,COLLEGE STATION ISD,4807350,st_leaid,021901,COLLEGE STATION ISD,2024,
TX,021902,BRYAN ISD,4811790,st_leaid,021902,BRYAN ISD,2024,
TX,022004,TERLINGUA CSD,4842390,st_leaid,022004,TERLINGUA CSD,2024,
TX,022901,ALPINE ISD,4807950,st_leaid,022901,ALPINE ISD,2024,
TX,022902,MARATHON ISD,4828980,st_leaid,022902,MARATHON ISD,2024,
TX,022903,SAN VICENTE ISD,4839060,st_leaid,022903,SAN VICENTE ISD,2024,
TX,023902,SILVERTON ISD,4840290,st_leaid,023902,SILVERTON ISD,2024,
TX,024901,BROOKS COUNTY ISD,4811580,st_leaid,024901,BROOKS COUNTY ISD,2024,
TX,025901,BANGS ISD,4809390,st_leaid,025901,BANGS ISD,2024,
TX,025902,BROWNWOOD ISD,4811700,st_leaid,025902,BROWNWOOD ISD,2024,
TX,025904,BLANKET ISD,4810380,st_leaid,025904,BLANKET ISD,2024,
TX,025905,MAY ISD,4829520,st_leaid,025905,MAY ISD,2024,
TX,025906,ZEPHYR ISD,4846770,st_leaid,025906,ZEPHYR ISD,2024,
TX,025908,BROOKESMITH ISD,4811550,st_leaid,025908,BROOKESMITH ISD,2024,
TX,025909,EARLY ISD,4817790,st_leaid,025909,EARLY ISD,2024,
TX,026901,CALDWELL ISD,4812460,st_leaid,026901,CALDWELL ISD,2024,
TX,026902,SOMERVILLE ISD,4840770,st_leaid,026902,SOMERVILLE ISD,2024,
TX,026903,SNOOK ISD,4840620,st_leaid,026903,SNOOK ISD,2024,
TX,027903,BURNET CISD,4812220,st_leaid,027903,BURNET CISD,2024,
TX,027904,MARBLE FALLS ISD,4829010,st_leaid,027904,MARBLE FALLS ISD,2024,
TX,028902,LOCKHART ISD,4827870,st_leaid,028902,LOCKHART ISD,2024,
TX,028903,LULING ISD,4828590,st_leaid,028903,LULING ISD,2024,
TX,028906,PRAIRIE LEA ISD,4835700,st_leaid,028906,PRAIRIE LEA ISD,2024,
TX,029901,CALHOUN COUNTY ISD,4812480,st_leaid,029901,CALHOUN COUNTY ISD,2024,
TX,030901,CROSS PLAINS ISD,4815810,st_leaid,030901,CROSS PLAINS ISD,2024,
TX,030902,CLYDE CISD,4814450,st_leaid,030902,CLYDE CISD,2024,
TX,030903,BAIRD ISD,4809280,st_leaid,030903,BAIRD ISD,2024,
TX,030906,EULA ISD,4818690,st_leaid,030906,EULA ISD,2024,
TX,031901,BROWNSVILLE ISD,4811680,st_leaid,031901,BROWNSVILLE ISD,2024,
TX,031903,HARLINGEN CISD,4822530,st_leaid,031903,HARLINGEN CISD,2024,
TX,031905,LA FERIA ISD,4826040,st_leaid,031905,LA FERIA ISD,2024,
TX,031906,LOS FRESNOS CISD,4828290,st_leaid,031906,LOS FRESNOS CISD,2024,
TX,031909,POINT ISABEL ISD,4835250,st_leaid,031909,POINT ISABEL ISD,2024,
TX,031911,RIO HONDO ISD,4837170,st_leaid,031911,RIO HONDO ISD,2024,
TX,031912,SAN BENITO CISD,4838790,st_leaid,031912,SAN BENITO CISD,2024,
TX,031913,SANTA MARIA ISD,4839330,st_leaid,031913,SANTA MARIA ISD,2024,
TX,031914,SANTA ROSA ISD,4839360,st_leaid,031914,SANTA ROSA ISD,2024,
TX,031916,SOUTH TEXAS ISD,4837150,st_leaid,031916,SOUTH TEXAS ISD,2024,
TX,032902,PITTSBURG ISD,4835010,st_leaid,032902,PITTSBURG ISD,2024,
TX,033901,GROOM ISD,4821840,st_leaid,033901,GROOM ISD,2024,
TX,033902,PANHANDLE ISD,4834230,st_leaid,033902,PANHANDLE ISD,2024,
TX,033904,WHITE DEER ISD,4845450,st_leaid,033904,WHITE DEER ISD,2024,
TX,034901,ATLANTA ISD,4808880,st_leaid,034901,ATLANTA ISD,2024,
TX,034902,AVINGER ISD,4809090,st_leaid,034902,AVINGER ISD,2024,
TX,034903,HUGHES SPRINGS ISD,4823850,st_leaid,034903,HUGHES SPRINGS ISD,2024,
TX,034905,LINDEN-KILDARE CISD,4827540,st_leaid,034905,LINDEN-KILDARE CISD,2024,
TX,034906,MCLEOD ISD,4829910,st_leaid,034906,MCLEOD ISD,2024,
TX,034907,QUEEN CITY ISD,4836210,st_leaid,034907,QUEEN CITY ISD,2024,
TX,034909,BLOOMBURG ISD,4810440,st_leaid,034909,BLOOMBURG ISD,2024,
TX,035901,DIMMITT ISD,4817160,st_leaid,035901,DIMMITT ISD,2024,
TX,035902,HART ISD,4822650,st_leaid,035902,HART ISD,2024,
TX,035903,NAZARETH ISD,4832220,st_leaid,035903,NAZARETH ISD,2024,
TX,036901,ANAHUAC ISD,4808190,st_leaid,036901,ANAHUAC ISD,2024,
TX,036902,BARBERS HILL ISD,4809450,st_leaid,036902,BARBERS HILL ISD,2024,
TX,036903,EAST CHAMBERS ISD,4817880,st_leaid,036903,EAST CHAMBERS ISD,2024,
TX,037901,ALTO ISD,4807980,st_leaid,037901,ALTO ISD,2024,
TX,037904,JACKSONVILLE ISD,4824590,st_leaid,037904,JACKSONVILLE ISD,2024,
TX,037907,RUSK ISD,4838360,st_leaid,037907,RUSK ISD,2024,
TX,037908,NEW SUMMERFIELD ISD,4832610,st_leaid,037908,NEW SUMMERFIELD ISD,2024,
TX,037909,WELLS ISD,4844940,st_leaid,037909,WELLS ISD,2024,
TX,038901,CHILDRESS ISD,4813860,st_leaid,038901,CHILDRESS ISD,2024,
TX,039902,HENRIETTA ISD,4822980,st_leaid,039902,HENRIETTA ISD,2024,
TX,039903,PETROLIA CISD,4834710,st_leaid,039903,PETROLIA CISD,2024,
TX,039904,BELLEVUE ISD,4809750,st_leaid,039904,BELLEVUE ISD,2024,
TX,039905,MIDWAY ISD,4830660,st_leaid,039905,MIDWAY ISD,2024,
TX,040901,MORTON ISD,4831470,st_leaid,040901,MORTON ISD,2024,
TX,040902,WHITEFACE CISD,4845570,st_leaid,040902,WHITEFACE CISD,2024,
TX,041901,BRONTE ISD,4811490,st_leaid,041901,BRONTE ISD,2024,
TX,041902,ROBERT LEE ISD,4837380,st_leaid,041902,ROBERT LEE ISD,2024,
TX,042901,COLEMAN ISD,4814550,st_leaid,042901,COLEMAN ISD,2024,
TX,042903,SANTA ANNA ISD,4839210,st_leaid,042903,SANTA ANNA ISD,2024,
TX,042905,PANTHER CREEK CISD,4800007,st_leaid,042905,PANTHER CREEK CISD,2024,
TX,043801,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,4801429,st_leaid,043801,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,2024,
TX,043802,LONE STAR LANGUAGE ACADEMY,4801452,st_leaid,043802,LONE STAR LANGUAGE ACADEMY,2024,
TX,043901,ALLEN ISD,4807890,st_leaid,043901,ALLEN ISD,2024,
TX,043902,ANNA ISD,4808340,st_leaid,043902,ANNA ISD,2024,
TX,043903,CELINA ISD,4813290,st_leaid,043903,CELINA ISD,2024,
TX,043904,FARMERSVILLE ISD,4819080,st_leaid,043904,FARMERSVILLE ISD,2024,
TX,043905,FRISCO ISD,4820010,st_leaid,043905,FRISCO ISD,2024,
TX,043907,MCKINNEY ISD,4829850,st_leaid,043907,MCKINNEY ISD,2024,
TX,043908,MELISSA ISD,4830120,st_leaid,043908,MELISSA ISD,2024,
TX,043910,PLANO ISD,4835100,st_leaid,043910,PLANO ISD,2024,
TX,043911,PRINCETON ISD,4835850,st_leaid,043911,PRINCETON ISD,2024,
TX,043912,PROSPER ISD,4836000,st_leaid,043912,PROSPER ISD,2024,
TX,043914,WYLIE ISD,4846530,st_leaid,043914,WYLIE ISD,2024,
TX,043917,BLUE RIDGE ISD,4810590,st_leaid,043917,BLUE RIDGE ISD,2024,
TX,043918,COMMUNITY ISD,4814850,st_leaid,043918,COMMUNITY ISD,2024,
TX,043919,LOVEJOY ISD,4828380,st_leaid,043919,LOVEJOY ISD,2024,
TX,044902,WELLINGTON ISD,4844890,st_leaid,044902,WELLINGTON ISD,2024,
TX,045902,COLUMBUS ISD,4814700,st_leaid,045902,COLUMBUS ISD,2024,
TX,045903,RICE CISD,4836970,st_leaid,045903,RICE CISD,2024,
TX,045905,WEIMAR ISD,4844820,st_leaid,045905,WEIMAR ISD,2024,
TX,046802,TRINITY CHARTER SCHOOL,4800259,st_leaid,046802,TRINITY CHARTER SCHOOL,2024,
TX,046901,NEW BRAUNFELS ISD,4832370,st_leaid,046901,NEW BRAUNFELS ISD,2024,
TX,046902,COMAL ISD,4814730,st_leaid,046902,COMAL ISD,2024,
TX,047901,COMANCHE ISD,4814760,st_leaid,047901,COMANCHE ISD,2024,
TX,047902,DE LEON ISD,4816440,st_leaid,047902,DE LEON ISD,2024,
TX,047903,GUSTINE ISD,4821990,st_leaid,047903,GUSTINE ISD,2024,
TX,047905,SIDNEY ISD,4840170,st_leaid,047905,SIDNEY ISD,2024,
TX,048901,EDEN CISD,4818070,st_leaid,048901,EDEN CISD,2024,
TX,048903,PAINT ROCK ISD,4833980,st_leaid,048903,PAINT ROCK ISD,2024,
TX,049901,GAINESVILLE ISD,4820220,st_leaid,049901,GAINESVILLE ISD,2024,
TX,049902,MUENSTER ISD,4831860,st_leaid,049902,MUENSTER ISD,2024,
TX,049903,VALLEY VIEW ISD,4843860,st_leaid,049903,VALLEY VIEW ISD,2024,
TX,049905,CALLISBURG ISD,4812510,st_leaid,049905,CALLISBURG ISD,2024,
TX,049906,ERA ISD,4818600,st_leaid,049906,ERA ISD,2024,
TX,049907,LINDSAY ISD,4827570,st_leaid,049907,LINDSAY ISD,2024,
TX,049908,WALNUT BEND ISD,4844490,st_leaid,049908,WALNUT BEND ISD,2024,
TX,049909,SIVELLS BEND ISD,4840380,st_leaid,049909,SIVELLS BEND ISD,2024,
TX,050901,EVANT ISD,4818780,st_leaid,050901,EVANT ISD,2024,
TX,050902,GATESVILLE ISD,4820500,st_leaid,050902,GATESVILLE ISD,2024,
TX,050904,OGLESBY ISD,4833420,st_leaid,050904,OGLESBY ISD,2024,
TX,050909,JONESBORO ISD,4824900,st_leaid,050909,JONESBORO ISD,2024,
TX,050910,COPPERAS COVE ISD,4815240,st_leaid,050910,COPPERAS COVE ISD,2024,
TX,051901,PADUCAH ISD,4833900,st_leaid,051901,PADUCAH ISD,2024,
TX,052901,CRANE ISD,4815540,st_leaid,052901,CRANE ISD,2024,
TX,053001,CROCKETT COUNTY CONSOLIDATED CSD,4815690,st_leaid,053001,CROCKETT COUNTY CONSOLIDATED CSD,2024,
TX,054901,CROSBYTON CISD,4800001,st_leaid,054901,CROSBYTON CISD,2024,
TX,054902,LORENZO ISD,4828230,st_leaid,054902,LORENZO ISD,2024,
TX,054903,RALLS ISD,4836390,st_leaid,054903,RALLS ISD,2024,
TX,055901,CULBERSON COUNTY-ALLAMOORE ISD,4815990,st_leaid,055901,CULBERSON COUNTY-ALLAMOORE ISD,2024,
TX,056901,DALHART ISD,4816200,st_leaid,056901,DALHART ISD,2024,
TX,056902,TEXLINE ISD,4842570,st_leaid,056902,TEXLINE ISD,2024,
TX,057802,PEGASUS SCHOOL OF LIBERAL ARTS AND SCIENCES,4800029,st_leaid,057802,PEGASUS SCHOOL OF LIBERAL ARTS AND SCIENCES,2024,
TX,057803,UPLIFT EDUCATION,4800030,st_leaid,057803,UPLIFT EDUCATION,2024,
TX,057804,TEXANS CAN ACADEMIES,4800016,st_leaid,057804,TEXANS CAN ACADEMIES,2024,
TX,057805,LUMIN EDUCATION,4800089,st_leaid,057805,LUMIN EDUCATION,2024,
TX,057806,ADVANTAGE ACADEMY,4800041,st_leaid,057806,ADVANTAGE ACADEMY,2024,
TX,057807,LIFE SCHOOL,4800055,st_leaid,057807,LIFE SCHOOL,2024,
TX,057808,UNIVERSAL ACADEMY,4800070,st_leaid,057808,UNIVERSAL ACADEMY,2024,
TX,057809,NOVA ACADEMY,4800072,st_leaid,057809,NOVA ACADEMY,2024,
TX,057810,ACADEMY OF DALLAS,4800090,st_leaid,057810,ACADEMY OF DALLAS,2024,
TX,057813,TRINITY BASIN PREPARATORY,4800092,st_leaid,057813,TRINITY BASIN PREPARATORY,2024,
TX,057814,ACADEMY FOR ACADEMIC EXCELLENCE,4800093,st_leaid,057814,ACADEMY FOR ACADEMIC EXCELLENCE,2024,
TX,057816,A W BROWN LEADERSHIP ACADEMY,4800095,st_leaid,057816,A W BROWN LEADERSHIP ACADEMY,2024,
TX,057819,JEAN MASSIEU ACADEMY,4800098,st_leaid,057819,JEAN MASSIEU ACADEMY,2024,
TX,057827,NOVA ACADEMY SOUTHEAST,4800201,st_leaid,057827,NOVA ACADEMY SOUTHEAST,2024,
TX,057828,WINFREE ACADEMY CHARTER SCHOOLS,4800202,st_leaid,057828,WINFREE ACADEMY CHARTER SCHOOLS,2024,
TX,057829,A+ ACADEMY,4800203,st_leaid,057829,A+ ACADEMY,2024,
TX,057830,INSPIRED VISION ACADEMY,4800204,st_leaid,057830,INSPIRED VISION ACADEMY,2024,
TX,057831,GATEWAY CHARTER ACADEMY,4800184,st_leaid,057831,GATEWAY CHARTER ACADEMY,2024,
TX,057833,EDUCATION CENTER INTERNATIONAL ACADEMY,4800186,st_leaid,057833,EDUCATION CENTER INTERNATIONAL ACADEMY,2024,
TX,057834,EVOLUTION ACADEMY CHARTER SCHOOL,4800236,st_leaid,057834,EVOLUTION ACADEMY CHARTER SCHOOL,2024,
TX,057835,GOLDEN RULE CHARTER SCHOOL,4800237,st_leaid,057835,GOLDEN RULE CHARTER SCHOOL,2024,
TX,057836,ST ANTHONY SCHOOL,4800248,st_leaid,057836,ST ANTHONY SCHOOL,2024,
TX,057839,LA ACADEMIA DE ESTRELLAS,4800270,st_leaid,057839,LA ACADEMIA DE ESTRELLAS,2024,
TX,057840,RICHLAND COLLEGIATE HIGH SCHOOL,4800271,st_leaid,057840,RICHLAND COLLEGIATE HIGH SCHOOL,2024,
TX,057841,CITYSCAPE SCHOOLS,4800288,st_leaid,057841,CITYSCAPE SCHOOLS,2024,
TX,057844,MANARA ACADEMY,4801415,st_leaid,057844,MANARA ACADEMY,2024,
TX,057845,UME PREPARATORY ACADEMY,4801425,st_leaid,057845,UME PREPARATORY ACADEMY,2024,
TX,057846,LEGACY PREPARATORY,4801428,st_leaid,057846,LEGACY PREPARATORY,2024,
TX,057847,VILLAGE TECH SCHOOLS,4801436,st_leaid,057847,VILLAGE TECH SCHOOLS,2024,
TX,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),4801440,st_leaid,057848,INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS),2024,
TX,057850,PIONEER TECHNOLOGY & ARTS ACADEMY,4801451,st_leaid,057850,PIONEER TECHNOLOGY & ARTS ACADEMY,2024,
TX,057851,BRIDGEWAY PREPARATORY ACADEMY,4801462,st_leaid,057851,BRIDGEWAY PREPARATORY ACADEMY,2024,
TX,057903,CARROLLTON-FARMERS BRANCH ISD,4813050,st_leaid,057903,CARROLLTON-FARMERS BRANCH ISD,2024,
TX,057904,CEDAR HILL ISD,4813230,st_leaid,057904,CEDAR HILL ISD,2024,
TX,057905,DALLAS ISD,4816230,st_leaid,057905,DALLAS ISD,2024,
TX,057906,DESOTO ISD,4816860,st_leaid,057906,DESOTO ISD,2024,
TX,057907,DUNCANVILLE ISD,4817640,st_leaid,057907,DUNCANVILLE ISD,2024,
TX,057909,GARLAND ISD,4820340,st_leaid,057909,GARLAND ISD,2024,
TX,057910,GRAND PRAIRIE ISD,4821420,st_leaid,057910,GRAND PRAIRIE ISD,2024,
TX,057911,HIGHLAND PARK ISD,4823250,st_leaid,057911,HIGHLAND PARK ISD,2024,
TX,057912,IRVING ISD,4824420,st_leaid,057912,IRVING ISD,2024,
TX,057913,LANCASTER ISD,4826670,st_leaid,057913,LANCASTER ISD,2024,
TX,057914,MESQUITE ISD,4830390,st_leaid,057914,MESQUITE ISD,2024,
TX,057916,RICHARDSON ISD,4837020,st_leaid,057916,RICHARDSON ISD,2024,
TX,057919,SUNNYVALE ISD,4841880,st_leaid,057919,SUNNYVALE ISD,2024,
TX,057922,COPPELL ISD,4815210,st_leaid,057922,COPPELL ISD,2024,
TX,058902,DAWSON ISD,4816350,st_leaid,058902,DAWSON ISD,2024,
TX,058905,KLONDIKE ISD,4825790,st_leaid,058905,KLONDIKE ISD,2024,
TX,058906,LAMESA ISD,4826610,st_leaid,058906,LAMESA ISD,2024,
TX,058909,SANDS CISD,4839120,st_leaid,058909,SANDS CISD,2024,
TX,059901,HEREFORD ISD,4823010,st_leaid,059901,HEREFORD ISD,2024,
TX,059902,WALCOTT ISD,4844370,st_leaid,059902,WALCOTT ISD,2024,
TX,060902,COOPER ISD,4815150,st_leaid,060902,COOPER ISD,2024,
TX,060914,FANNINDEL ISD,4819050,st_leaid,060914,FANNINDEL ISD,2024,
TX,061802,NORTH TEXAS COLLEGIATE ACADEMY,4800187,st_leaid,061802,NORTH TEXAS COLLEGIATE ACADEMY,2024,
TX,061804,LEADERSHIP PREP SCHOOL,4801420,st_leaid,061804,LEADERSHIP PREP SCHOOL,2024,
TX,061805,TRIVIUM ACADEMY,4801456,st_leaid,061805,TRIVIUM ACADEMY,2024,
TX,061806,TEXAS WORKS,,unmatched,,,,
TX,061901,DENTON ISD,4816740,st_leaid,061901,DENTON ISD,2024,
TX,061902,LEWISVILLE ISD,4827300,st_leaid,061902,LEWISVILLE ISD,2024,
TX,061903,PILOT POINT ISD,4834920,st_leaid,061903,PILOT POINT ISD,2024,
TX,061905,KRUM ISD,4825980,st_leaid,061905,KRUM ISD,2024,
TX,061906,PONDER ISD,4835310,st_leaid,061906,PONDER ISD,2024,
TX,061907,AUBREY ISD,4808910,st_leaid,061907,AUBREY ISD,2024,
TX,061908,SANGER ISD,4839180,st_leaid,061908,SANGER ISD,2024,
TX,061910,ARGYLE ISD,4808670,st_leaid,061910,ARGYLE ISD,2024,
TX,061911,NORTHWEST ISD,4833180,st_leaid,061911,NORTHWEST ISD,2024,
TX,061912,LAKE DALLAS ISD,4826430,st_leaid,061912,LAKE DALLAS ISD,2024,
