state,school_year,sy_end,page_url,file_url_or_steps,file_format,statewide_file,district_level,black_rows,hispanic_rows,white_rows,subgroup_evidence,proficiency_label,proficient_levels,suppression,hs_test_math,hs_test_rla,hs_grade,test_replacement_2022_2025,replacement_source,usable,notes
TX,2023-24,2024,https://rptsvr1.tea.texas.gov/perfreport/tapr/2024/download.html,"TAPR 2023-24 download page > 'Advanced TAPR Data (Numerators, Denominators & Rates)' (comma-delimited) or 'TAPR Data in Excel (Rates Only)' > all Districts > STAAR EOC table (district dictionary dstaar_eoc, e.g. https://rptsvr1.tea.texas.gov/perfreport/tapr/2022/xplore/dstaar_eoc.html)",CSV (comma-delimited); Excel or tab-delimited in the rates-only option,yes (all-districts download),yes,yes (data dictionary),yes (data dictionary),yes (data dictionary),"2022 TAPR data dictionary dstaar_eoc: district EOC rates for All Students, African American, American Indian, Asian, Hispanic, Pacific Islander, White, Two or More Races and program groups, by subject (Algebra I, Biology, English I, English II, U.S. History) and level; e.g. DDB00AA11222R = 'Meets Grade Level, African American, EOC Algebra I Rate'. Download not run","STAAR Did Not Meet / Approaches / Meets / Masters Grade Level; TAPR reports Approaches Grade Level or Above, Meets Grade Level or Above, Masters Grade Level",no single level: Approaches or above = passing standard; Meets or above = grade-level standard,TAPR masking: denominator 1-4 shown '*' on reports and stored as -1 in downloads; denominator 0 shown '-' and stored as a bullet (https://rptsvr1.tea.texas.gov/perfreport/tapr/2025/masking.html),STAAR Algebra I EOC,STAAR English I and English II EOC,course-based (any grade; TAPR STAAR rates use the accountability subset),none found,https://tea.texas.gov/student-assessment/assessment-initiatives/staar-redesign ; https://tea.texas.gov/about-tea/news-and-multimedia/news-releases/news-2023/tea-releases-results-for-2023-staar-3-8-assessments,yes (district x race EOC rates in the TAPR download),The STAAR Aggregate Data page (tea.texas.gov) returns Access Denied; TEA points to the Texas Assessment Research Portal as an alternative. The xplore dictionary returns 404 for 2024 and 2025; layout assumed unchanged.
TX,2024-25,2025,https://rptsvr1.tea.texas.gov/perfreport/tapr/tapr_dd_download.html?year=2025,TAPR Data Download > School Year 2024-25 > Download All: type 'Districts' (dictionary as for 2022: https://rptsvr1.tea.texas.gov/perfreport/tapr/2022/xplore/dstaar_eoc.html),CSV (comma-delimited); Excel or tab-delimited in the rates-only option,yes (all-districts download),yes,yes (data dictionary),yes (data dictionary),yes (data dictionary),"2022 TAPR data dictionary dstaar_eoc: district EOC rates for All Students, African American, American Indian, Asian, Hispanic, Pacific Islander, White, Two or More Races and program groups, by subject (Algebra I, Biology, English I, English II, U.S. History) and level; e.g. DDB00AA11222R = 'Meets Grade Level, African American, EOC Algebra I Rate'. Download not run","STAAR Did Not Meet / Approaches / Meets / Masters Grade Level; TAPR reports Approaches Grade Level or Above, Meets Grade Level or Above, Masters Grade Level",no single level: Approaches or above = passing standard; Meets or above = grade-level standard,TAPR masking: denominator 1-4 shown '*' on reports and stored as -1 in downloads; denominator 0 shown '-' and stored as a bullet (https://rptsvr1.tea.texas.gov/perfreport/tapr/2025/masking.html),STAAR Algebra I EOC,STAAR English I and English II EOC,course-based (any grade; TAPR STAAR rates use the accountability subset),none found,https://tea.texas.gov/student-assessment/assessment-initiatives/staar-redesign ; https://tea.texas.gov/about-tea/news-and-multimedia/news-releases/news-2023/tea-releases-results-for-2023-staar-3-8-assessments,yes (district x race EOC rates in the TAPR download),The STAAR Aggregate Data page (tea.texas.gov) returns Access Denied; TEA points to the Texas Assessment Research Portal as an alternative. The xplore dictionary returns 404 for 2024 and 2025; layout assumed unchanged.
UT,2021-22,2022,https://schools.utah.gov/datastatistics/reports,"https://schools.utah.gov/datastatistics/_datastatisticsfiles_/_reports_/_assessments_/RISEAspireDemographics2022.xlsx (1,455,416 bytes) ; rates without demographics: https://schools.utah.gov/datastatistics/_datastatisticsfiles_/_reports_/_assessments_/RISEAspireProficiencyRates2022.xlsx",XLSX,yes,unverified,unverified,unverified,unverified,"Reports page heading 'Proficiency Rates by Demographics' (RISE/Utah Aspire Plus). Files are 1.38-1.46 MB against 0.85-0.92 MB for the 'Proficiency Rates' files (HEAD). Utah's accountability race groups include Black or African American, Hispanic or Latino and White (ESSA plan). Level (state/LEA/school) and columns not seen; files not opened; the Data Gateway could not be read with the browser tool",Below Proficient / Approaching Proficient / Proficient / Highly Proficient,Proficient + Highly Proficient,"USBE Data Gateway recodes groups of 10 or fewer as 'N<10' (search excerpt, not seen on a USBE page); file suppression not seen",Utah Aspire Plus Mathematics,"Utah Aspire Plus ELA (Reading, English)",9 and 10,none found (Utah Aspire Plus technical reports posted for 2023-24 and 2024-25),https://schools.utah.gov/assessment/assessments/utahaspireplus.php ('end-of-grade-level high school assessment for students in 9 and 10') ; https://schools.utah.gov/assessment/_assessment_/_resources_/_technical_reports_/24_UAPlus_TechnicalReport.pdf,probable (confirm LEA rows and race groups in the demographics file),RISE is grades 3-8. All files last modified 2026-09-09 (reposted). A 'Proficiency Levels' file per year is also listed.
UT,2022-23,2023,https://schools.utah.gov/datastatistics/reports,"https://schools.utah.gov/datastatistics/_datastatisticsfiles_/_reports_/_assessments_/RISEAspireDemographics2023.xlsx (1,384,868 bytes) ; rates without demographics: https://schools.utah.gov/datastatistics/_datastatisticsfiles_/_reports_/_assessments_/RISEAspireProficiencyRates2023.xlsx",XLSX,yes,unverified,unverified,unverified,unverified,"Reports page heading 'Proficiency Rates by Demographics' (RISE/Utah Aspire Plus). Files are 1.38-1.46 MB against 0.85-0.92 MB for the 'Proficiency Rates' files (HEAD). Utah's accountability race groups include Black or African American, Hispanic or Latino and White (ESSA plan). Level (state/LEA/school) and columns not seen; files not opened; the Data Gateway could not be read with the browser tool",Below Proficient / Approaching Proficient / Proficient / Highly Proficient,Proficient + Highly Proficient,"USBE Data Gateway recodes groups of 10 or fewer as 'N<10' (search excerpt, not seen on a USBE page); file suppression not seen",Utah Aspire Plus Mathematics,"Utah Aspire Plus ELA (Reading, English)",9 and 10,none found (Utah Aspire Plus technical reports posted for 2023-24 and 2024-25),https://schools.utah.gov/assessment/assessments/utahaspireplus.php ('end-of-grade-level high school assessment for students in 9 and 10') ; https://schools.utah.gov/assessment/_assessment_/_resources_/_technical_reports_/24_UAPlus_TechnicalReport.pdf,probable (confirm LEA rows and race groups in the demographics file),RISE is grades 3-8. All files last modified 2026-09-09 (reposted). A 'Proficiency Levels' file per year is also listed.
UT,2023-24,2024,https://schools.utah.gov/datastatistics/reports,"https://schools.utah.gov/datastatistics/_datastatisticsfiles_/_reports_/_assessments_/RISEAspireDemographics2024.xlsx (1,386,594 bytes) ; rates without demographics: https://schools.utah.gov/datastatistics/_datastatisticsfiles_/_reports_/_assessments_/RISEAspireProficiencyRates2024.xlsx",XLSX,yes,unverified,unverified,unverified,unverified,"Reports page heading 'Proficiency Rates by Demographics' (RISE/Utah Aspire Plus). Files are 1.38-1.46 MB against 0.85-0.92 MB for the 'Proficiency Rates' files (HEAD). Utah's accountability race groups include Black or African American, Hispanic or Latino and White (ESSA plan). Level (state/LEA/school) and columns not seen; files not opened; the Data Gateway could not be read with the browser tool",Below Proficient / Approaching Proficient / Proficient / Highly Proficient,Proficient + Highly Proficient,"USBE Data Gateway recodes groups of 10 or fewer as 'N<10' (search excerpt, not seen on a USBE page); file suppression not seen",Utah Aspire Plus Mathematics,"Utah Aspire Plus ELA (Reading, English)",9 and 10,none found (Utah Aspire Plus technical reports posted for 2023-24 and 2024-25),https://schools.utah.gov/assessment/assessments/utahaspireplus.php ('end-of-grade-level high school assessment for students in 9 and 10') ; https://schools.utah.gov/assessment/_assessment_/_resources_/_technical_reports_/24_UAPlus_TechnicalReport.pdf,probable (confirm LEA rows and race groups in the demographics file),RISE is grades 3-8. All files last modified 2026-09-09 (reposted). A 'Proficiency Levels' file per year is also listed.
UT,2024-25,2025,https://schools.utah.gov/datastatistics/reports,"https://schools.utah.gov/datastatistics/_datastatisticsfiles_/_reports_/_assessments_/RISEAspireDemographics2025.xlsx (1,394,799 bytes) ; rates without demographics: https://schools.utah.gov/datastatistics/_datastatisticsfiles_/_reports_/_assessments_/RISEAspireProficiencyRates2025.xlsx",XLSX,yes,unverified,unverified,unverified,unverified,"Reports page heading 'Proficiency Rates by Demographics' (RISE/Utah Aspire Plus). Files are 1.38-1.46 MB against 0.85-0.92 MB for the 'Proficiency Rates' files (HEAD). Utah's accountability race groups include Black or African American, Hispanic or Latino and White (ESSA plan). Level (state/LEA/school) and columns not seen; files not opened; the Data Gateway could not be read with the browser tool",Below Proficient / Approaching Proficient / Proficient / Highly Proficient,Proficient + Highly Proficient,"USBE Data Gateway recodes groups of 10 or fewer as 'N<10' (search excerpt, not seen on a USBE page); file suppression not seen",Utah Aspire Plus Mathematics,"Utah Aspire Plus ELA (Reading, English)",9 and 10,none found (Utah Aspire Plus technical reports posted for 2023-24 and 2024-25),https://schools.utah.gov/assessment/assessments/utahaspireplus.php ('end-of-grade-level high school assessment for students in 9 and 10') ; https://schools.utah.gov/assessment/_assessment_/_resources_/_technical_reports_/24_UAPlus_TechnicalReport.pdf,probable (confirm LEA rows and race groups in the demographics file),RISE is grades 3-8. All files last modified 2026-09-09 (reposted). A 'Proficiency Levels' file per year is also listed.
VA,2021-22,2022,https://www.doe.virginia.gov/data-policy-funding/data-reports/statistics-reports/sol-test-pass-rates-other-results,No statewide file with student groups. Division Test-by-Test (all students): https://www.doe.virginia.gov/home/showpublisheddocument/32598/638047216275870000 ; student groups only through Build-A-Table https://p1pe.doe.virginia.gov/apex/f?p=152:1 (opens with a CAPTCHA verification; not passed),"XLS (division test-by-test, no groups); Build-A-Table export",no (with student groups),yes (division),no in division files; Build-A-Table unverified,no in division files; Build-A-Table unverified,no in division files; Build-A-Table unverified,"Division Test-by-Test fields (data.virginia.gov dictionary for division_pass_rates_by_test_2022_2023.xlsx): LEVEL, Div Num, Div Name, Subject, Grade, Test, pass rate and advanced pass rate by year; no student-group field. Build-A-Table not reached","SOL EOC levels fail/does not meet, pass/proficient, pass/advanced",pass/proficient + pass/advanced ('pass rate'),Not found on the VDOE pages read,"SOL Algebra I (also Geometry, Algebra II)",SOL End-of-Course Reading,course-based (EOC Reading usually taken in grade 11),none found,"https://www.doe.virginia.gov/teaching-learning-assessment/student-assessment/cut-scores ; https://www.doe.virginia.gov/home/showpublisheddocument/65869/638943031894416818 (Explanation of Cut Scores, Sept 2025; read as a search excerpt)",no statewide file with student groups found,"VDOE file links serve through showpublisheddocument; HEAD requests from outside a browser return 403, so sizes and formats were not checked."
VA,2022-23,2023,https://www.doe.virginia.gov/data-policy-funding/data-reports/statistics-reports/sol-test-pass-rates-other-results,No statewide file with student groups. Division Test-by-Test (all students): https://www.doe.virginia.gov/home/showpublisheddocument/48904/638306336347830000 ; student groups only through Build-A-Table https://p1pe.doe.virginia.gov/apex/f?p=152:1 (opens with a CAPTCHA verification; not passed),"XLS (division test-by-test, no groups); Build-A-Table export",no (with student groups),yes (division),no in division files; Build-A-Table unverified,no in division files; Build-A-Table unverified,no in division files; Build-A-Table unverified,"Division Test-by-Test fields (data.virginia.gov dictionary for division_pass_rates_by_test_2022_2023.xlsx): LEVEL, Div Num, Div Name, Subject, Grade, Test, pass rate and advanced pass rate by year; no student-group field. Build-A-Table not reached","SOL EOC levels fail/does not meet, pass/proficient, pass/advanced",pass/proficient + pass/advanced ('pass rate'),Not found on the VDOE pages read,"SOL Algebra I (also Geometry, Algebra II)",SOL End-of-Course Reading,course-based (EOC Reading usually taken in grade 11),none found,"https://www.doe.virginia.gov/teaching-learning-assessment/student-assessment/cut-scores ; https://www.doe.virginia.gov/home/showpublisheddocument/65869/638943031894416818 (Explanation of Cut Scores, Sept 2025; read as a search excerpt)",no statewide file with student groups found,"VDOE file links serve through showpublisheddocument; HEAD requests from outside a browser return 403, so sizes and formats were not checked."
VA,2023-24,2024,https://www.doe.virginia.gov/data-policy-funding/data-reports/statistics-reports/sol-test-pass-rates-other-results,"'2023-2024, 2024-2025, and 2025-2026 pass rate results' full report https://www.doe.virginia.gov/home/showpublisheddocument/79050/639232464062570000 (page: 'Student Group results by State, Division, and School'); Division Test-by-Test (all students) https://www.doe.virginia.gov/home/showpublisheddocument/56488/638632944185430000 ; Build-A-Table https://p1pe.doe.virginia.gov/apex/f?p=152:1 (opens with a CAPTCHA verification; not passed)",full report format not determined; XLS (division test-by-test),possibly (full report),yes (division),unverified (full report),unverified (full report),unverified (full report),"Page text: 'A full report is available with the 2023-2024, 2024-2025, and 2025-2026 pass rate results by Subject and Test by State, Division, and School and Student Group results by State, Division, and School.' Race groups and layout not seen; report not opened","SOL EOC levels fail/does not meet, pass/proficient, pass/advanced",pass/proficient + pass/advanced ('pass rate'),Not found on the VDOE pages read,"SOL Algebra I (also Geometry, Algebra II)",SOL End-of-Course Reading,course-based (EOC Reading usually taken in grade 11),none found,"https://www.doe.virginia.gov/teaching-learning-assessment/student-assessment/cut-scores ; https://www.doe.virginia.gov/home/showpublisheddocument/65869/638943031894416818 (Explanation of Cut Scores, Sept 2025; read as a search excerpt)",possible (open the full report to check division x race x test rows),"VDOE file links serve through showpublisheddocument; HEAD requests from outside a browser return 403, so sizes and formats were not checked."
VA,2024-25,2025,https://www.doe.virginia.gov/data-policy-funding/data-reports/statistics-reports/sol-test-pass-rates-other-results,"'2023-2024, 2024-2025, and 2025-2026 pass rate results' full report https://www.doe.virginia.gov/home/showpublisheddocument/79050/639232464062570000 (page: 'Student Group results by State, Division, and School'); Division Test-by-Test (all students) https://www.doe.virginia.gov/home/showpublisheddocument/65225/638919009267630000 ; Build-A-Table https://p1pe.doe.virginia.gov/apex/f?p=152:1 (opens with a CAPTCHA verification; not passed)",full report format not determined; XLS (division test-by-test),possibly (full report),yes (division),unverified (full report),unverified (full report),unverified (full report),"Page text: 'A full report is available with the 2023-2024, 2024-2025, and 2025-2026 pass rate results by Subject and Test by State, Division, and School and Student Group results by State, Division, and School.' Race groups and layout not seen; report not opened","SOL EOC levels fail/does not meet, pass/proficient, pass/advanced",pass/proficient + pass/advanced ('pass rate'),Not found on the VDOE pages read,"SOL Algebra I (also Geometry, Algebra II)",SOL End-of-Course Reading,course-based (EOC Reading usually taken in grade 11),"2025: new SOL mathematics and reading tests fully aligned to the 2023 mathematics and 2024 English standards implemented in spring 2025 (VDOE Explanation of Cut Scores); the pass/proficient cut of 400 stays through 2025-26, and higher cuts phase in from 2026-27","https://www.doe.virginia.gov/teaching-learning-assessment/student-assessment/cut-scores ; https://www.doe.virginia.gov/home/showpublisheddocument/65869/638943031894416818 (Explanation of Cut Scores, Sept 2025; read as a search excerpt)",possible (open the full report to check division x race x test rows),"VDOE file links serve through showpublisheddocument; HEAD requests from outside a browser return 403, so sizes and formats were not checked."
VT,2021-22,2022,https://education.vermont.gov/data-and-reporting/vermont-education-dashboard/vermont-education-dashboard-assessment,https://education.vermont.gov/document/vermont-education-dashboard-2022-dataset-assessment > https://education.vermont.gov/sites/aoe/files/documents/Assessment%202022.zip (25.56 MB),ZIP (spreadsheet),yes,yes (SU/SD organization rows and a Value_W_SUSD column in the 2025 dataset),expected,expected,expected,"2025 dataset (data.vermont.gov c874-7tma, column list and distinct label values read through the Socrata API): AssessGroup 'Race/Ethnicity' with AssessLabel American Indian or Alaskan Native, Asian, Black, Hispanic, Native Hawaiian or Pacific Islander, White; OrgName includes SU and SD rows (e.g. 'ESSEX NORTH SU', 'CHAMPLAIN VALLEY SD'). 2022-2024 zip files not opened; same dashboard, layout expected to match",Smarter Balanced levels as labelled by AOE (2022 file not opened; 2025 labels: Substantially Below Proficient / Partially Proficient / Proficient / Proficient with Distinction),Proficient + Proficient with Distinction,"AOE suppresses cells under 11 students plus complementary suppression (https://education.vermont.gov/data-and-reporting/data-governance); '***' in Value_W (461,547 of 760,950 values in 2025)",Smarter Balanced Mathematics grade 9 (grade not confirmed for this file),Smarter Balanced ELA grade 9 (grade not confirmed for this file),9,none found,"https://statetestscoreresults.substack.com/p/vermont-2025-assessment-results ('Vermont administered the VTCAP for the first time in 2023, after transitioning away from the Smarter Balanced assessment') ; https://datacollection.education.vermont.gov/Assessments/Overview-of-Statewide-Assessments/ ; https://education.vermont.gov/learning/assessments/statewide-assessments/academic-proficiency (grades 3-9 ELA and math)",probable (open one zip to confirm race rows at SU/SD level),Dashboards are Power BI (app.powerbigov.us). Very heavy suppression: race results for Black and Hispanic students will be mostly '***' in small SUs.
VT,2022-23,2023,https://education.vermont.gov/data-and-reporting/vermont-education-dashboard/vermont-education-dashboard-assessment,https://education.vermont.gov/document/vermont-education-dashboard-2023-dataset-assessment > https://education.vermont.gov/sites/aoe/files/documents/Assessment%202023.zip (19.7 MB),ZIP (spreadsheet),yes,yes (SU/SD organization rows and a Value_W_SUSD column in the 2025 dataset),expected,expected,expected,"2025 dataset (data.vermont.gov c874-7tma, column list and distinct label values read through the Socrata API): AssessGroup 'Race/Ethnicity' with AssessLabel American Indian or Alaskan Native, Asian, Black, Hispanic, Native Hawaiian or Pacific Islander, White; OrgName includes SU and SD rows (e.g. 'ESSEX NORTH SU', 'CHAMPLAIN VALLEY SD'). 2022-2024 zip files not opened; same dashboard, layout expected to match","Substantially Below Proficient / Partially Proficient / Proficient / Proficient with Distinction (IndicatorLabel values, 2025); 'Total Proficient and Above'",Proficient + Proficient with Distinction,"AOE suppresses cells under 11 students plus complementary suppression (https://education.vermont.gov/data-and-reporting/data-governance); '***' in Value_W (461,547 of 760,950 values in 2025)",VTCAP Mathematics grade 9,VTCAP English Language Arts grade 9,9,2023: VTCAP replaced Smarter Balanced in ELA and mathematics (first administration spring 2023); results not comparable to earlier years,"https://statetestscoreresults.substack.com/p/vermont-2025-assessment-results ('Vermont administered the VTCAP for the first time in 2023, after transitioning away from the Smarter Balanced assessment') ; https://datacollection.education.vermont.gov/Assessments/Overview-of-Statewide-Assessments/ ; https://education.vermont.gov/learning/assessments/statewide-assessments/academic-proficiency (grades 3-9 ELA and math)",probable (open one zip to confirm race rows at SU/SD level),Dashboards are Power BI (app.powerbigov.us). Very heavy suppression: race results for Black and Hispanic students will be mostly '***' in small SUs.
VT,2023-24,2024,https://education.vermont.gov/data-and-reporting/vermont-education-dashboard/vermont-education-dashboard-assessment,https://education.vermont.gov/document/vermont-education-dashboard-2024-dataset-assessment > https://education.vermont.gov/sites/aoe/files/documents/Assessment%202024.zip (19.34 MB),ZIP (spreadsheet),yes,yes (SU/SD organization rows and a Value_W_SUSD column in the 2025 dataset),expected,expected,expected,"2025 dataset (data.vermont.gov c874-7tma, column list and distinct label values read through the Socrata API): AssessGroup 'Race/Ethnicity' with AssessLabel American Indian or Alaskan Native, Asian, Black, Hispanic, Native Hawaiian or Pacific Islander, White; OrgName includes SU and SD rows (e.g. 'ESSEX NORTH SU', 'CHAMPLAIN VALLEY SD'). 2022-2024 zip files not opened; same dashboard, layout expected to match","Substantially Below Proficient / Partially Proficient / Proficient / Proficient with Distinction (IndicatorLabel values, 2025); 'Total Proficient and Above'",Proficient + Proficient with Distinction,"AOE suppresses cells under 11 students plus complementary suppression (https://education.vermont.gov/data-and-reporting/data-governance); '***' in Value_W (461,547 of 760,950 values in 2025)",VTCAP Mathematics grade 9,VTCAP English Language Arts grade 9,9,none found,"https://statetestscoreresults.substack.com/p/vermont-2025-assessment-results ('Vermont administered the VTCAP for the first time in 2023, after transitioning away from the Smarter Balanced assessment') ; https://datacollection.education.vermont.gov/Assessments/Overview-of-Statewide-Assessments/ ; https://education.vermont.gov/learning/assessments/statewide-assessments/academic-proficiency (grades 3-9 ELA and math)",probable (open one zip to confirm race rows at SU/SD level),Dashboards are Power BI (app.powerbigov.us). Very heavy suppression: race results for Black and Hispanic students will be mostly '***' in small SUs.
VT,2024-25,2025,https://education.vermont.gov/data-and-reporting/vermont-education-dashboard/vermont-education-dashboard-assessment,"https://data.vermont.gov/Education/Vermont-Education-Dashboard-General-Assessment-202/c874-7tma ; CSV export https://data.vermont.gov/api/views/c874-7tma/rows.csv?accessType=DOWNLOAD (760,950 rows)",CSV (Socrata export),yes,yes (SU/SD organization rows and a Value_W_SUSD column in the 2025 dataset),yes (label present),yes (label present),yes (label present),"2025 dataset (data.vermont.gov c874-7tma, column list and distinct label values read through the Socrata API): AssessGroup 'Race/Ethnicity' with AssessLabel American Indian or Alaskan Native, Asian, Black, Hispanic, Native Hawaiian or Pacific Islander, White; OrgName includes SU and SD rows (e.g. 'ESSEX NORTH SU', 'CHAMPLAIN VALLEY SD'). 2022-2024 zip files not opened; same dashboard, layout expected to match","Substantially Below Proficient / Partially Proficient / Proficient / Proficient with Distinction (IndicatorLabel values, 2025); 'Total Proficient and Above'",Proficient + Proficient with Distinction,"AOE suppresses cells under 11 students plus complementary suppression (https://education.vermont.gov/data-and-reporting/data-governance); '***' in Value_W (461,547 of 760,950 values in 2025)",VTCAP Mathematics grade 9,VTCAP English Language Arts grade 9,9,none found,"https://statetestscoreresults.substack.com/p/vermont-2025-assessment-results ('Vermont administered the VTCAP for the first time in 2023, after transitioning away from the Smarter Balanced assessment') ; https://datacollection.education.vermont.gov/Assessments/Overview-of-Statewide-Assessments/ ; https://education.vermont.gov/learning/assessments/statewide-assessments/academic-proficiency (grades 3-9 ELA and math)",yes (district = SU/SD rows or Value_W_SUSD; values not checked),Dashboards are Power BI (app.powerbigov.us). Very heavy suppression: race results for Black and Hispanic students will be mostly '***' in small SUs.
WA,2021-22,2022,https://data.wa.gov/education/Report-Card-Assessment-Data-2021-22-School-Year/85v8-iyrc,https://data.wa.gov/api/views/85v8-iyrc/rows.csv?accessType=DOWNLOAD,CSV (Socrata export),yes,"yes (OrganizationLevel: state, district, school)",yes (label present),yes (label present),yes (label present),"Dataset description: 'disaggregated by school, district, and the state level ... race/ethnicity'. StudentGroupType 'Race' values (2024-25, read through the Socrata API): American Indian/ Alaskan Native, Asian, Black/ African American, Hispanic/ Latino of any race(s), Native Hawaiian/Pacific Islander, Two or More Races, White. Rows not downloaded",Level 1-4; 'Percent Consistent Grade Level Knowledge And Above' (Level 3+); 'Percent Foundational Grade-Level Knowledge And Above' (Level 2+),Level 3 + Level 4,"DAT column codes (2021-22 and 2024-25): 'N<10', 'Top/Bottom', 'Cross Group', 'Cross Grade', 'Cross Organization', 'No Students', 'None'",Smarter Balanced Mathematics (SBAC) grade 10,Smarter Balanced ELA (SBAC) grade 10,10 (SBAC grade levels 03-08 and 10 in the 2021-22 and 2024-25 datasets),none found,data.wa.gov TestAdministration and GradeLevel values (SBAC grade 10 in 2021-22 and 2024-25),yes,All four datasets reposted 2026-09-10: percentages now use students tested rather than students expected to test; count columns include previously passed students.
WA,2022-23,2023,https://data.wa.gov/education/Report-Card-Assessment-Data-2022-23-School-Year/yah4-nq3t,https://data.wa.gov/api/views/yah4-nq3t/rows.csv?accessType=DOWNLOAD,CSV (Socrata export),yes,"yes (OrganizationLevel: state, district, school)",yes (label present),yes (label present),yes (label present),"Dataset description: 'disaggregated by school, district, and the state level ... race/ethnicity'. StudentGroupType 'Race' values (2024-25, read through the Socrata API): American Indian/ Alaskan Native, Asian, Black/ African American, Hispanic/ Latino of any race(s), Native Hawaiian/Pacific Islander, Two or More Races, White. Rows not downloaded",Level 1-4; 'Percent Consistent Grade Level Knowledge And Above' (Level 3+); 'Percent Foundational Grade-Level Knowledge And Above' (Level 2+),Level 3 + Level 4,"DAT column codes (2021-22 and 2024-25): 'N<10', 'Top/Bottom', 'Cross Group', 'Cross Grade', 'Cross Organization', 'No Students', 'None'",Smarter Balanced Mathematics (SBAC) grade 10,Smarter Balanced ELA (SBAC) grade 10,10 (SBAC grade levels 03-08 and 10 in the 2021-22 and 2024-25 datasets),none found,data.wa.gov TestAdministration and GradeLevel values (SBAC grade 10 in 2021-22 and 2024-25),yes,All four datasets reposted 2026-09-10: percentages now use students tested rather than students expected to test; count columns include previously passed students.
WA,2023-24,2024,https://data.wa.gov/education/Report-Card-Assessment-Data-2023-24-School-Year/5i5h-c5pk,https://data.wa.gov/api/views/5i5h-c5pk/rows.csv?accessType=DOWNLOAD,CSV (Socrata export),yes,"yes (OrganizationLevel: state, district, school)",yes (label present),yes (label present),yes (label present),"Dataset description: 'disaggregated by school, district, and the state level ... race/ethnicity'. StudentGroupType 'Race' values (2024-25, read through the Socrata API): American Indian/ Alaskan Native, Asian, Black/ African American, Hispanic/ Latino of any race(s), Native Hawaiian/Pacific Islander, Two or More Races, White. Rows not downloaded",Level 1-4; 'Percent Consistent Grade Level Knowledge And Above' (Level 3+); 'Percent Foundational Grade-Level Knowledge And Above' (Level 2+),Level 3 + Level 4,"DAT column codes (2021-22 and 2024-25): 'N<10', 'Top/Bottom', 'Cross Group', 'Cross Grade', 'Cross Organization', 'No Students', 'None'",Smarter Balanced Mathematics (SBAC) grade 10,Smarter Balanced ELA (SBAC) grade 10,10 (SBAC grade levels 03-08 and 10 in the 2021-22 and 2024-25 datasets),none found,data.wa.gov TestAdministration and GradeLevel values (SBAC grade 10 in 2021-22 and 2024-25),yes,All four datasets reposted 2026-09-10: percentages now use students tested rather than students expected to test; count columns include previously passed students.
WA,2024-25,2025,https://data.wa.gov/education/Report-Card-Assessment-Data-2024-25-School-Year/qh4i-zmju,https://data.wa.gov/api/views/qh4i-zmju/rows.csv?accessType=DOWNLOAD,CSV (Socrata export),yes,"yes (OrganizationLevel: state, district, school)",yes (label present),yes (label present),yes (label present),"Dataset description: 'disaggregated by school, district, and the state level ... race/ethnicity'. StudentGroupType 'Race' values (2024-25, read through the Socrata API): American Indian/ Alaskan Native, Asian, Black/ African American, Hispanic/ Latino of any race(s), Native Hawaiian/Pacific Islander, Two or More Races, White. Rows not downloaded",Level 1-4; 'Percent Consistent Grade Level Knowledge And Above' (Level 3+); 'Percent Foundational Grade-Level Knowledge And Above' (Level 2+),Level 3 + Level 4,"DAT column codes (2021-22 and 2024-25): 'N<10', 'Top/Bottom', 'Cross Group', 'Cross Grade', 'Cross Organization', 'No Students', 'None'",Smarter Balanced Mathematics (SBAC) grade 10,Smarter Balanced ELA (SBAC) grade 10,10 (SBAC grade levels 03-08 and 10 in the 2021-22 and 2024-25 datasets),none found,data.wa.gov TestAdministration and GradeLevel values (SBAC grade 10 in 2021-22 and 2024-25),yes,"All four datasets reposted 2026-09-10: percentages now use students tested rather than students expected to test; count columns include previously passed students. An older 2024-25 dataset (h5d9-vgwi, updated 2025-09-10) uses the previous column set."
WI,2021-22,2022,https://dpi.wi.gov/wisedash/download-files,"https://dpi.wi.gov/sites/default/files/wise/downloads/act_statewide_certified_2021-22.zip (1,836,388 bytes)",ZIP (certified download file; CSV inside expected),yes,expected (WISEdash download files hold 'records ... for ALL public school districts and their schools'),expected,expected,expected,WISEdash Public groups data by race/ethnicity; DPI ACT data page lists subgroup reporting. ACT Statewide file layout not seen; file not opened,Below Basic / Basic / Proficient / Advanced,Proficient + Advanced,"WISEdash redacts small groups with '*' (https://dpi.wi.gov/wisedash/public/help/redaction); public report cards redact groups under 20 (search excerpt, not seen on a DPI page); download-file threshold not documented","ACT Mathematics (ACT with Writing, statewide administration)","ACT English Language Arts (English, Reading, Writing)",11 (DPI: 'All 11th grade students in Wisconsin' take the statewide ACT since 2014-15),none found for the grade 11 ACT,https://dpi.wi.gov/wisedash/about-data/act ; https://dpi.wi.gov/news/releases/2024/forward-exam-updates-standard-setting ; https://dpi.wi.gov/assessment/historical,probable (confirm district x race rows in one ACT Statewide file),Forward (grades 3-8; grade 10 social studies only) is not the high school ELA/math test. ACT Aspire grades 9-10 last given in 2021-22: https://dpi.wi.gov/sites/default/files/wise/downloads/aspire_statewide_certified_2021-22.zip (3 MB).
